generation,best_distance_so_far,generation_best_distance,avg_distance,worst_distance,best_fitness,avg_fitness,worst_fitness,unique_pct,hamming_pct,no_improve
171,1538.8435482300188,1538.8435482300188,1560.549000196739,1860.9544079277302,0.000649838640939296,0.000641811472743176,0.0005373586777515692,14.000000000000002,13.18181818181818,47
172,1538.8435482300188,1538.8435482300188,1564.8277552529844,1816.4391438529328,0.000649838640939296,0.0006400195947206033,0.0005505276647357716,17.0,16.448863636363637,48
173,1538.8435482300188,1538.8435482300188,1555.7047609769058,1827.5822179269521,0.000649838640939296,0.0006435110534666715,0.0005471710056001263,11.0,8.011363636363637,49
174,1538.8435482300188,1538.8435482300188,1553.8953086533447,1799.1375647840887,0.000649838640939296,0.0006442357219604535,0.0005558218668620861,10.0,12.840909090909092,50
175,1538.8435482300188,1538.8435482300188,1563.3222518959624,1886.2122199137198,0.000649838640939296,0.0006408976589589336,0.0005301630375641093,14.000000000000002,8.636363636363637,51
176,1538.8435482300188,1538.8435482300188,1567.449394875106,1863.8108362622008,0.000649838640939296,0.000639312707402256,0.0005365351357251791,16.0,8.920454545454545,52
177,1538.8435482300188,1538.8435482300188,1560.1557125507343,1851.6625625395636,0.000649838640939296,0.0006418547324530371,0.0005400552024060447,15.0,4.034090909090909,53
178,1538.8435482300188,1538.8435482300188,1566.6163962431979,1924.856969878877,0.000649838640939296,0.000639602670967767,0.0005195191204585581,18.0,9.545454545454547,54
179,1538.8435482300188,1538.8435482300188,1557.4872083690436,1839.2560440028683,0.000649838640939296,0.0006428035760029589,0.0005436980910083882,14.000000000000002,15.880681818181818,55
180,1538.8435482300188,1538.8435482300188,1561.6330553496334,1869.16582166432,0.000649838640939296,0.0006412766105998392,0.0005349980127015118,16.0,21.534090909090907,56
181,1538.8435482300188,1538.8435482300188,1552.3858087669175,1779.0577641111302,0.000649838640939296,0.0006446291445079901,0.0005620952957081914,11.0,2.159090909090909,57
182,1538.8435482300188,1538.8435482300188,1558.1194401009927,1892.1944451455868,0.000649838640939296,0.0006426118251248453,0.0005284869124129887,14.000000000000002,7.1022727272727275,58
183,1538.8435482300188,1538.8435482300188,1566.1836632042148,1879.3446545281256,0.000649838640939296,0.0006397478943373095,0.0005321003774324109,16.0,9.147727272727273,59
184,1538.8435482300188,1538.8435482300188,1573.2088349142466,1846.5528123263512,0.000649838640939296,0.0006370375155358751,0.0005415496341749169,23.0,9.090909090909092,60
185,1538.8435482300188,1538.8435482300188,1567.5354439445416,1870.4422718497162,0.000649838640939296,0.0006392515895073514,0.0005346329127875625,18.0,10.852272727272727,61
186,1538.8435482300188,1538.8435482300188,1552.6071210289913,1792.3785714152816,0.000649838640939296,0.0006446569111249114,0.0005579178505857658,11.0,7.897727272727273,62
187,1534.8228467267732,1534.8228467267732,1570.5360783806132,2078.473502476987,0.0006515409919344378,0.0006382135188867535,0.00048112232309349424,21.0,18.977272727272727,0
188,1534.8228467267732,1534.8228467267732,1561.2162598929303,1815.7227075053333,0.0006515409919344378,0.0006415360448462453,0.0005507448884493626,15.0,14.659090909090908,1
189,1534.8228467267732,1534.8228467267732,1552.758470029564,1813.6217199647201,0.0006515409919344378,0.000644563402308132,0.0005513828980937944,14.000000000000002,7.045454545454545,2
190,1534.8228467267732,1534.8228467267732,1557.5840169894886,1893.4414362951325,0.0006515409919344378,0.0006428662653892799,0.0005281388591329679,15.0,7.386363636363637,3
191,1534.8228467267732,1534.8228467267732,1555.263207903046,1781.9993339390553,0.0006515409919344378,0.0006435868398400448,0.0005611674375823306,17.0,9.346590909090908,4
192,1534.8228467267732,1534.8228467267732,1560.931718241027,1817.0589841331525,0.0006515409919344378,0.0006417578517317439,0.0005503398671876687,17.0,13.40909090909091,5
193,1534.8228467267732,1534.8228467267732,1563.6051080113068,1794.6529551503709,0.0006515409919344378,0.0006406102450307163,0.0005572107950621635,19.0,13.977272727272727,6
194,1534.8228467267732,1534.8228467267732,1564.5177760592735,1952.2757698357818,0.0006515409919344378,0.0006404376858045489,0.0005122227174310091,19.0,10.681818181818182,7
195,1534.8228467267732,1534.8228467267732,1562.8094085669754,1854.6040663965944,0.0006515409919344378,0.000641231771582547,0.0005391986452089211,14.000000000000002,10.369318181818182,8
196,1534.8228467267732,1534.8228467267732,1561.5277438560327,1882.1915184104737,0.0006515409919344378,0.0006414904649428976,0.0005312955616995383,18.0,3.6363636363636362,9
197,1534.8228467267732,1534.8228467267732,1562.7670886651647,1846.195808461579,0.0006515409919344378,0.0006412000633403166,0.0005416543550888527,15.0,16.761363636363637,10
198,1534.8228467267732,1534.8228467267732,1565.406904042292,1816.4031659071345,0.0006515409919344378,0.0006398246818143094,0.0005505385691730981,24.0,15.511363636363637,11
199,1534.8228467267732,1534.8228467267732,1560.5598650678853,1976.525126014549,0.0006515409919344378,0.0006420262695926725,0.000505938420330832,17.0,4.744318181818182,12
200,1534.8228467267732,1534.8228467267732,1564.1646177397854,1847.7913694223103,0.0006515409919344378,0.0006405840429054849,0.0005411866385719928,18.0,12.130681818181818,13
201,1532.6161094149584,1532.6161094149584,1561.4333606603366,1877.7413606366174,0.0006524791132345117,0.0006416783083023165,0.0005325547069277772,17.0,4.659090909090909,0
202,1532.6161094149584,1532.6161094149584,1569.9763872094836,1873.1558012199152,0.0006524791132345117,0.0006386846609146795,0.0005338584218935432,18.0,15.880681818181818,1
203,1532.6161094149584,1532.6161094149584,1549.272235289188,1775.4047056416462,0.0006524791132345117,0.0006459350772033278,0.0005632518584761727,14.000000000000002,8.522727272727272,2
204,1527.7881275188438,1527.7881275188438,1556.5698943094674,1849.3465479994175,0.0006545410204384936,0.00064347769431453,0.0005407315362725161,17.0,15.965909090909092,0
205,1527.7881275188438,1527.7881275188438,1562.7146965275833,1852.5533848686937,0.0006545410204384936,0.0006410073443072955,0.0005397955104386253,22.0,10.397727272727272,1
206,1527.7881275188438,1527.7881275188438,1565.384595965507,1889.9569309901754,0.0006545410204384936,0.0006402072408567117,0.0005291125864313137,23.0,23.380681818181817,2
207,1527.7881275188438,1527.7881275188438,1553.7844422895453,1775.9799863732171,0.0006545410204384936,0.0006445591311118102,0.0005630694082550615,15.0,14.602272727272728,3
208,1527.7881275188438,1527.7881275188438,1562.6267754256137,1932.4895032691993,0.0006545410204384936,0.0006412906330338853,0.0005174672350397226,22.0,17.755681818181817,4
209,1527.7881275188438,1527.7881275188438,1575.6686030609187,1835.6958696319002,0.0006545410204384936,0.0006364888477017306,0.0005447525467279735,28.000000000000004,17.528409090909093,5
210,1527.7881275188438,1527.7881275188438,1546.6776639415848,1780.3342129933949,0.0006545410204384936,0.0006473737364366374,0.0005616922894037029,13.0,2.414772727272727,6
211,1527.7881275188438,1527.7881275188438,1551.9287196287116,1911.9392343099755,0.0006545410204384936,0.0006454351593925357,0.0005230291748058104,18.0,10.340909090909092,7
212,1527.7881275188438,1527.7881275188438,1549.9553628429985,1809.280429446079,0.0006545410204384936,0.0006461332198980794,0.0005527059176261332,15.0,10.681818181818182,8
213,1527.7881275188438,1527.7881275188438,1553.059982999149,1836.9332480812732,0.0006545410204384936,0.000644912429251671,0.0005443855954180843,18.0,5.795454545454545,9
214,1522.4661941751772,1522.4661941751772,1549.7607848833766,1847.0529682706392,0.0006568290342510803,0.0006461218231039857,0.0005414029901569529,18.0,13.522727272727272,0
215,1522.4661941751772,1522.4661941751772,1548.309791497856,1767.3864974835028,0.0006568290342510803,0.0006465970314879399,0.0005658071969112878,19.0,13.011363636363637,1
216,1522.4661941751772,1522.4661941751772,1563.8224627671118,1858.1104009531446,0.0006568290342510803,0.0006409495027682519,0.000538181154083759,26.0,19.289772727272727,2
217,1522.4661941751772,1522.4661941751772,1556.527266400771,1862.3789640962736,0.0006568290342510803,0.0006438687845900515,0.0005369476456072694,19.0,7.982954545454546,3
218,1522.4661941751772,1522.4661941751772,1544.0242275938851,1820.572561994512,0.0006568290342510803,0.0006484220959285158,0.0005492777496901625,17.0,11.84659090909091,4
219,1522.4661941751772,1522.4661941751772,1542.6645093705715,1807.1577669084704,0.0006568290342510803,0.0006490341395671646,0.0005533551183584338,15.0,9.176136363636363,5
220,1522.4661941751772,1522.4661941751772,1555.496514859392,1887.5970562064645,0.0006568290342510803,0.000644465138438354,0.0005297740832514946,19.0,17.698863636363637,6
221,1522.4661941751772,1522.4661941751772,1551.2631032797415,1787.1364809375857,0.0006568290342510803,0.0006457998485070824,0.0005595543545031151,19.0,17.556818181818183,7
222,1522.4661941751772,1522.4661941751772,1547.7484964659368,1828.4195281908592,0.0006568290342510803,0.0006472433243553874,0.0005469204329651059,15.0,16.221590909090907,8
223,1522.4661941751772,1522.4661941751772,1549.900745760201,1875.9782396070302,0.0006568290342510803,0.0006462723642110188,0.0005330552236093496,20.0,11.988636363636363,9
224,1522.4661941751772,1522.4661941751772,1549.5467132520039,1849.2833171416723,0.0006568290342510803,0.0006466017016491517,0.0005407500250127386,17.0,13.579545454545455,10
225,1522.4661941751772,1522.4661941751772,1539.3064309838935,1877.6641550603522,0.0006568290342510803,0.0006504849919539437,0.000532576604450255,12.0,5.511363636363637,11
226,1522.4661941751772,1522.4661941751772,1548.6013374995318,1811.5313417914426,0.0006568290342510803,0.0006468849118996624,0.0005520191546954351,17.0,9.886363636363637,12
227,1522.4661941751772,1522.4661941751772,1548.9501187973067,1817.9606072097406,0.0006568290342510803,0.0006467337832128968,0.0005500669244614871,19.0,6.0227272727272725,13
228,1522.4661941751772,1522.4661941751772,1547.4573920869746,1819.7742073827162,0.0006568290342510803,0.000647256625822321,0.0005495187237752128,17.0,13.579545454545455,14
229,1522.4661941751772,1522.4661941751772,1541.2885086356216,1756.172329723399,0.0006568290342510803,0.0006496074568987411,0.0005694202004409793,13.0,5.0,15
230,1522.4661941751772,1522.4661941751772,1546.7796424192347,1816.245196884237,0.0006568290342510803,0.000647491725113398,0.0005505864525976429,17.0,9.801136363636363,16
231,1522.4661941751772,1522.4661941751772,1554.71481644153,1884.3977675548176,0.0006568290342510803,0.0006446800394520394,0.0005306735219165501,18.0,19.147727272727273,17
232,1522.4661941751772,1522.4661941751772,1547.5580331388278,1824.4897312855637,0.0006568290342510803,0.0006471321067917037,0.0005480984534209376,21.0,8.522727272727272,18
233,1522.4661941751772,1522.4661941751772,1541.867103849406,1831.0039030763096,0.0006568290342510803,0.0006493976216289369,0.0005461484807978168,15.0,9.829545454545455,19
234,1522.4661941751772,1522.4661941751772,1554.442846065221,1856.85333955754,0.0006568290342510803,0.0006446014986297177,0.0005385454945183147,21.0,8.522727272727272,20
235,1522.4661941751772,1522.4661941751772,1545.4026665968238,1889.7148015785342,0.0006568290342510803,0.0006482397805644642,0.0005291803816981643,13.0,9.71590909090909,21
236,1522.4661941751772,1522.4661941751772,1554.1251395009865,1877.7839608615664,0.0006568290342510803,0.0006449002023333231,0.0005325426251597008,20.0,13.693181818181818,22
237,1522.4661941751772,1522.4661941751772,1540.608897709056,1779.7895204128295,0.0006568290342510803,0.000649782699994833,0.0005618641915410567,14.000000000000002,6.8181818181818175,23
238,1522.4661941751772,1522.4661941751772,1542.928366080909,1818.1005529572135,0.0006568290342510803,0.0006490073098252989,0.0005500245838292384,14.000000000000002,10.511363636363637,24
239,1522.4661941751772,1522.4661941751772,1540.6681263813725,1847.2443653528026,0.0006568290342510803,0.0006498676008021877,0.0005413468941934008,14.000000000000002,10.880681818181818,25
240,1522.4661941751772,1522.4661941751772,1540.8505284016894,1884.3977675548176,0.0006568290342510803,0.0006500124491838335,0.0005306735219165501,11.0,3.920454545454546,26
241,1522.4661941751772,1522.4661941751772,1561.0608208683357,1853.9783279422027,0.0006568290342510803,0.0006423806778578073,0.000539380630791912,20.0,11.306818181818182,27
242,1522.4661941751772,1522.4661941751772,1553.3666846065303,1847.4334822073592,0.0006568290342510803,0.0006449961656868237,0.0005412914779509002,21.0,10.965909090909092,28
243,1522.4661941751772,1522.4661941751772,1545.394257486746,1820.1593349945106,0.0006568290342510803,0.0006481112720573743,0.0005494024510788312,14.000000000000002,12.386363636363637,29
244,1522.4661941751772,1522.4661941751772,1547.1919369796442,1893.2987422833917,0.0006568290342510803,0.0006474601408200971,0.0005281786638668343,17.0,9.659090909090908,30
245,1522.4661941751772,1522.4661941751772,1553.603924130918,1842.5063246570296,0.0006568290342510803,0.0006450704434776251,0.0005427389782155255,18.0,8.636363636363637,31
246,1522.4661941751772,1522.4661941751772,1543.1656435867467,1850.394118892971,0.0006568290342510803,0.0006489324818253972,0.0005404254098031106,13.0,6.931818181818182,32
247,1522.4661941751772,1522.4661941751772,1550.731867683097,1802.0891107930056,0.0006568290342510803,0.0006459456771655263,0.0005549115157573709,20.0,11.25,33
248,1522.4661941751772,1522.4661941751772,1538.3373618861049,1774.308515413695,0.0006568290342510803,0.000650683473753896,0.0005635998425938012,13.0,2.215909090909091,34
249,1522.4661941751772,1522.4661941751772,1550.7782555768817,1833.0999660031423,0.0006568290342510803,0.0006459883407314334,0.0005455239858960781,18.0,13.18181818181818,35
250,1522.4661941751772,1522.4661941751772,1547.6253397467071,1826.324848861075,0.0006568290342510803,0.0006470932375682105,0.0005475477161818257,19.0,11.022727272727273,36
