generation,best_distance,generation_best_distance,avg_distance,worst_distance,unique_pct,hamming_avg,no_improve
96,1561.1489188179776,1561.1489188179776,1595.2615224115932,1869.4836670960997,18.88888888888889,0.1486280487804877,2
97,1561.1489188179776,1561.1489188179776,1612.8255139174398,1924.164321285042,27.77777777777778,0.21509146341463414,3
98,1550.4664010569857,1550.4664010569857,1602.087132751477,1884.9063464720582,28.888888888888886,0.15762195121951209,0
99,1550.4664010569857,1550.4664010569857,1593.260219590485,1876.4132215943275,24.444444444444443,0.15045731707317064,1
100,1550.4664010569857,1550.4664010569857,1598.789512924243,1928.971734957925,27.77777777777778,0.21387195121951197,2
101,1550.4664010569857,1550.4664010569857,1577.1829005245495,1897.257819876889,15.555555555555555,0.134451219512195,3
102,1550.4664010569857,1550.4664010569857,1584.045169260572,1867.1304754882055,22.22222222222222,0.11387195121951219,4
103,1550.4664010569857,1550.4664010569857,1574.199471475629,1933.8563796375506,16.666666666666664,0.13689024390243903,5
104,1550.4664010569857,1550.4664010569857,1573.0411606695086,1838.4097419319976,15.555555555555555,0.1397865853658536,6
105,1550.4664010569857,1550.4664010569857,1573.4567285331932,1829.8296267025278,16.666666666666664,0.05243902439024391,7
106,1550.4664010569857,1550.4664010569857,1570.6223636794616,1850.4407822369974,12.222222222222221,0.08231707317073174,8
107,1550.4664010569857,1550.4664010569857,1605.744369643263,1999.7535318231774,23.333333333333332,0.1295731707317073,9
108,1550.4664010569857,1550.4664010569857,1589.7259609108028,1925.776443439491,21.11111111111111,0.1725609756097561,10
109,1550.4664010569857,1550.4664010569857,1573.0470964367266,1876.3191299153457,14.444444444444443,0.056097560975609764,11
110,1550.4664010569857,1550.4664010569857,1593.3966515377065,1944.6524840520437,21.11111111111111,0.13993902439024392,12
111,1550.4664010569857,1550.4664010569857,1580.7812619927488,1928.558517788262,15.555555555555555,0.05396341463414635,13
112,1550.4664010569857,1550.4664010569857,1587.9529138534892,1906.8628015195482,18.88888888888889,0.08231707317073172,14
113,1550.4664010569857,1550.4664010569857,1586.7424747141445,1965.1642045215697,16.666666666666664,0.16371951219512199,15
